Cuntrycd,Stkcd,Stknme,Conme,Conme_en,Indcd,Indnme,Nindcd,Nindnme,Nnindcd,Nnindnme,Estbdt,Listdt,Favaldt,Curtrd,Ipoprm,Ipoprc,Ipocur,Nshripo,Parvcur,Ipodt,Parval,Sctcd,Statco,Crcd,Statdt,Commnt,Markettype
10,300254,仟源医药,山西仟源医药集团股份有限公司,"SHANXI C&Y PHARMACEUTICAL GROUP CO.,LTD",5,工业,C81,医药制造业,C27,医药制造业,2005/3/23,2011/8/19,2011/8/19,CNY,12,13,CNY,33800,CNY,2011/8/8,1,2,A,,2017/12/5,,16
10,300255,常山药业,河北常山生化药业股份有限公司,"Hebei Changshan Biochemical Pharmaceutical Co., Ltd.",5,工业,C85,生物制品业,C27,医药制造业,2000/9/28,2011/8/19,2011/8/19,CNY,27,28,CNY,27000,CNY,2011/8/8,1,2,A,,2017/12/5,,16
10,300256,星星科技,浙江星星科技股份有限公司,"Zhejiang Firstar Panel Technology Co., Ltd.",5,工业,C5110,电子器件制造业,C39,计算机、通信和其他电子设备制造业,2003/9/25,2011/8/19,2011/8/19,CNY,20,21,CNY,25000,CNY,2011/8/8,1,2,A,,2018/2/14,,16
10,300257,开山股份,浙江开山压缩机股份有限公司,"Zhejiang Kaishan Compressor Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2002/7/11,2011/8/19,2011/8/19,CNY,62,63,CNY,36000,CNY,2011/8/9,1,2,A,,2017/12/5,,16
10,300258,精锻科技,江苏太平洋精锻科技股份有限公司,"JIANGSU PACIFIC PRECISION FORGING CO., LTD.",5,工业,C7505,汽车制造业,C36,汽车制造业,2010/2/4,2011/8/26,2011/8/26,CNY,24,25,CNY,25000,CNY,2011/8/17,1,2,A,,2017/12/5,,16
10,300259,新天科技,新天科技股份有限公司,"SUNTRONT TECHNOLOGY CO., LTD",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,2000/11/2,2011/8/31,2011/8/31,CNY,20.9,21.9,CNY,19000,CNY,2011/8/18,1,2,A,,2017/12/5,,16
10,300260,新莱应材,昆山新莱洁净应用材料股份有限公司,"Kunshan Kinglai Hygienic Materials Co., Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,2000/7/12,2011/9/6,2011/9/6,CNY,26,27,CNY,16700,CNY,2011/8/23,1,2,A,,2018/1/29,,16
10,300261,雅本化学,雅本化学股份有限公司,ABA CHEMICALS CORPORATION,5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2006/1/13,2011/9/6,2011/9/6,CNY,21,22,CNY,22700,CNY,2011/8/29,1,2,A,,2017/12/18,,16
10,300262,巴安水务,上海巴安水务股份有限公司,"Shanghai Safbon Water Service Co., Ltd.",3,房地产,E01,土木工程建筑业,E48,土木工程建筑业,1999/3/22,2011/9/16,2011/9/16,CNY,17,18,CNY,16700,CNY,2011/9/5,1,2,A,,2017/12/5,,16
10,300263,隆华节能,洛阳隆华传热节能股份有限公司,"Luoyang Longhua Heat Transfer & Energy Conservation Co.,Ltd.",5,工业,C71,普通机械制造业,C34,通用设备制造业,1995/7/5,2011/9/16,2011/9/16,CNY,32,33,CNY,20000,CNY,2011/9/7,1,2,A,,2017/12/5,,16
10,300264,佳创视讯,深圳市佳创视讯技术股份有限公司,AVIT LTD.,2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/10/22,2011/9/16,2011/9/16,CNY,15.5,16.5,CNY,26000,CNY,2011/9/6,1,2,A,,2017/12/5,,16
10,300265,通光线缆,江苏通光电子线缆股份有限公司,"Jiangsu Tongguang Electronic Wire and Cable Co., Ltd.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2002/1/29,2011/9/16,2011/9/16,CNY,13.38,14.38,CNY,35000,CNY,2011/9/5,1,2,A,,2017/12/5,,16
10,300266,兴源环境,兴源环境科技股份有限公司,"Xingyuan Environment Technology Co., Ltd",2,公用事业,K99,其他社会服务业,N77,生态保护和环境治理业,1992/7/15,2011/9/27,2011/9/27,CNY,25,26,CNY,14000,CNY,2011/9/19,1,2,N,,2018/2/5,,16
10,300267,尔康制药,湖南尔康制药股份有限公司,"HUNAN ER-KANG PHARMACEUTICAL CO., LTD.",5,工业,C81,医药制造业,C27,医药制造业,2003/10/22,2011/9/27,2011/9/27,CNY,16.97,17.97,CNY,46000,CNY,2011/9/15,1,2,A,,2017/12/5,,16
10,300268,佳沃股份,佳沃农业开发股份有限公司,"JOYVIO AGRICULTURE DEVELOPMENT CO., LTD",5,工业,C01,食品加工业,C13,农副食品加工业,2003/5/8,2011/9/27,2011/9/27,CNY,24,25,CNY,17000,CNY,2011/9/15,1,2,A,,2017/12/5,,16
10,300269,联建光电,深圳市联建光电股份有限公司,"SHENZHEN LIANTRONICS CO., LTD.",2,公用事业,K20,专业、科研服务业,L72,商务服务业,2003/4/14,2011/10/12,2011/10/12,CNY,19,20,CNY,18400,CNY,2011/9/27,1,2,A,,2017/12/5,,16
10,300270,中威电子,杭州中威电子股份有限公司,"OB TELECOM ELECTRONICS CO., LTD.",5,工业,G8101,通信设备制造业,C39,计算机、通信和其他电子设备制造业,2000/3/14,2011/10/12,2011/10/12,CNY,34,35,CNY,10000,CNY,2011/9/27,1,2,A,,2017/12/5,,16
10,300271,华宇软件,北京华宇软件股份有限公司,Beijing Thunisoft Corporation Limited,2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2001/6/18,2011/10/26,2011/10/26,CNY,29.8,30.8,CNY,18500,CNY,2011/10/10,1,2,A,,2017/12/5,,16
10,300272,开能环保,上海开能环保设备股份有限公司,"SHANGHAI CANATURE ENVIRONMENTAL PRODUCTS CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,2001/2/27,2011/11/2,2011/11/2,CNY,10.5,11.5,CNY,27500,CNY,2011/10/21,1,2,A,,2018/1/8,,16
10,300273,和佳股份,珠海和佳医疗设备股份有限公司,"ZHUHAI HOKAI MEDICAL INSTRUMENTS CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2007/9/25,2011/10/26,2011/10/26,CNY,19,20,CNY,33350,CNY,2011/10/18,1,2,N,,2018/2/2,,16
10,300274,阳光电源,阳光电源股份有限公司,"SUNGROW POWER SUPPLY CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1997/11/28,2011/11/2,2011/11/2,CNY,29.5,30.5,CNY,44800,CNY,2011/10/24,1,2,A,,2017/12/5,,16
10,300275,梅安森,重庆梅安森科技股份有限公司,"Chongqing Massci and Tech. Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2003/5/21,2011/11/2,2011/11/2,CNY,25,26,CNY,14670,CNY,2011/10/25,1,2,A,,2017/12/5,,16
10,300276,三丰智能,湖北三丰智能输送装备股份有限公司,"HUBEI SANFENG INTELLIGENT CONVEYING EQUIPMENT CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1999/9/23,2011/11/15,2011/11/15,CNY,24.5,25.5,CNY,15000,CNY,2011/11/3,1,2,A,,2017/12/5,,16
10,300277,海联讯,深圳海联讯科技股份有限公司,SHENZHEN HIRISUN TECHNOLOGY INCORPORATED,2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/1/4,2011/11/23,2011/11/23,CNY,22,23,CNY,17000,CNY,2011/11/14,1,2,A,,2018/1/31,,16
10,300278,华昌达,华昌达智能装备集团股份有限公司,"Huachangda Intelligent Equipment Group Co.,Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2003/2/27,2011/12/16,2011/12/16,CNY,15.56,16.56,CNY,21700,CNY,2011/12/7,1,2,N,,2017/10/25,,16
10,300279,和晶科技,无锡和晶科技股份有限公司,"WUXI HODGEN TECHNOLOGY CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1998/8/14,2011/12/29,2011/12/29,CNY,14.6,15.6,CNY,15500,CNY,2011/12/20,1,2,N,,2018/2/2,,16
10,300280,南通锻压,南通锻压设备股份有限公司,"NANTONG METALFORMING EQUIPMENT CO., LTD.",5,工业,C7110,通用设备制造业,C34,通用设备制造业,2002/3/21,2011/12/29,2011/12/29,CNY,10,11,CNY,32000,CNY,2011/12/19,1,2,N,,2018/2/5,,16
10,300281,金明精机,广东金明精机股份有限公司,"GUANGDONG JINMING MACHINERY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1987/12/1,2011/12/29,2011/12/29,CNY,24,25,CNY,15000,CNY,2011/12/19,1,2,A,,2017/12/5,,16
10,300282,汇冠股份,北京汇冠新技术股份有限公司,"BEIJING IRTOUCH SYSTEMS CO., LTD.",5,工业,G8310,计算机相关设备制造业,C39,计算机、通信和其他电子设备制造业,2003/9/3,2011/12/29,2011/12/29,CNY,16.2,17.2,CNY,11510,CNY,2011/12/19,1,2,A,,2017/12/5,,16
10,300283,温州宏丰,温州宏丰电工合金股份有限公司,"WENZHOU HONGFENG ELECTRICAL ALLOY CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1997/9/11,2012/1/10,2012/1/10,CNY,19,20,CNY,17710,CNY,2011/12/28,1,2,A,,2017/12/5,,16
10,300284,苏交科,苏交科集团股份有限公司,JSTI GROUP,2,公用事业,K20,专业、科研服务业,M74,专业技术服务业,2002/8/29,2012/1/10,2012/1/10,CNY,12.3,13.3,CNY,60000,CNY,2011/12/27,1,2,A,,2017/12/5,,16
10,300285,国瓷材料,山东国瓷功能材料股份有限公司,"SHANDONG SINOCERA FUNCTIONAL MATERIAL CO., LTD.",5,工业,C43,化学原料及化学制品制造业,C26,化学原料及化学制品制造业,2005/4/21,2012/1/13,2012/1/13,CNY,25,26,CNY,15600,CNY,2012/1/4,1,2,A,,2017/12/19,,16
10,300286,安科瑞,安科瑞电气股份有限公司,"Acrel Co., LTD",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,2003/6/23,2012/1/13,2012/1/13,CNY,29,30,CNY,8670,CNY,2012/1/4,1,2,A,,2017/12/5,,16
10,300287,飞利信,北京飞利信科技股份有限公司,"BEIJING PHILISENSE TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2002/10/16,2012/2/1,2012/2/1,CNY,14,15,CNY,21000,CNY,2012/1/16,1,2,A,,2017/12/5,,16
10,300288,朗玛信息,贵阳朗玛信息技术股份有限公司,"GUIYANG LONGMASTER INFORMATION AND TECHNOLOGY CO., LTD.",2,公用事业,G85,通信服务业,I63,电信、广播电视和卫星传输服务,1998/9/24,2012/2/16,2012/2/16,CNY,21.44,22.44,CNY,13400,CNY,2012/2/8,1,2,A,,2017/12/5,,16
10,300289,利德曼,北京利德曼生化股份有限公司,"BEIJING LEADMAN BIOCHEMISTRY CO., LTD.",5,工业,C85,生物制品业,C27,医药制造业,1997/11/5,2012/2/16,2012/2/16,CNY,12,13,CNY,38400,CNY,2012/2/8,1,2,A,,2017/12/5,,16
10,300290,荣科科技,荣科科技股份有限公司,"BRINGSPRING SCIENCE AND TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2005/11/18,2012/2/16,2012/2/16,CNY,10.11,11.11,CNY,17000,CNY,2012/2/8,1,2,N,,2018/2/5,,16
10,300291,华录百纳,北京华录百纳影视股份有限公司,"Beijing HualuBaina Film and TV Co.,Ltd.",2,公用事业,L10,广播电影电视业,R86,广播、电视、电影和影视录音制作业,2002/6/19,2012/2/9,2012/2/9,CNY,44,45,CNY,15000,CNY,2012/2/1,1,2,A,,2018/1/16,,16
10,300292,吴通控股,吴通控股集团股份有限公司,"Wutong Holding Group CO.,LTD",5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,1999/6/22,2012/2/29,2012/2/29,CNY,11,12,CNY,16700,CNY,2012/2/21,1,2,N,,2017/12/4,,16
10,300293,蓝英装备,沈阳蓝英工业自动化装备股份有限公司,"SHENYANG BLUE SILVER INDUSTRY AUTOMATIC EQUIPMENT CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2004/9/29,2012/3/8,2012/3/8,CNY,23.8,24.8,CNY,15000,CNY,2012/2/28,1,2,A,,2017/12/5,,16
10,300294,博雅生物,博雅生物制药集团股份有限公司,"Boya Bio-pharmaceutical Group Co., Ltd.",5,工业,C85,生物制品业,C27,医药制造业,1993/11/6,2012/3/8,2012/3/8,CNY,24,25,CNY,19020,CNY,2012/2/29,1,2,A,,2018/2/8,,16
10,300295,三六五网,江苏三六五网络股份有限公司,"EVERYDAY NETWORK CO.,LTD",2,公用事业,G8705,计算机网络开发、维护与咨询,I64,互联网和相关服务,2006/1/17,2012/3/15,2012/3/15,CNY,33,34,CNY,13350,CNY,2012/3/1,1,2,A,,2017/12/5,,16
10,300296,利亚德,利亚德光电股份有限公司,"LEYARD OPTOELECTRONIC CO., LTD.",5,工业,C57,其他电子设备制造业,C39,计算机、通信和其他电子设备制造业,1995/8/21,2012/3/15,2012/3/15,CNY,15,16,CNY,25000,CNY,2012/3/5,1,2,A,,2017/12/5,,16
10,300297,蓝盾股份,蓝盾信息安全技术股份有限公司,"BLUEDON INFORMATION SECURITY TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1999/10/29,2012/3/15,2012/3/15,CNY,15,16,CNY,24500,CNY,2012/3/5,1,2,A,,2017/12/5,,16
10,300298,三诺生物,三诺生物传感股份有限公司,SINOCARE Inc.,5,工业,C73,专用设备制造业,C35,专用设备制造业,2002/8/7,2012/3/19,2012/3/19,CNY,28,29,CNY,22000,CNY,2012/3/6,1,2,A,,2018/1/24,,16
10,300299,富春股份,富春科技股份有限公司,"Fuchun Technology Co.,Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2001/3/2,2012/3/19,2012/3/19,CNY,15,16,CNY,17000,CNY,2012/3/8,1,2,A,,2017/12/5,,16
10,300300,汉鼎宇佑,汉鼎宇佑互联网股份有限公司,"Hakim Unique internet Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2002/11/8,2012/3/19,2012/3/19,CNY,17,18,CNY,22000,CNY,2012/3/7,1,2,A,,2017/12/5,,16
10,300301,长方集团,深圳市长方集团股份有限公司,"SHENZHEN CHANGFANG GROUP Co.,LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2005/5/30,2012/3/21,2012/3/21,CNY,19,20,CNY,27000,CNY,2012/3/12,1,2,A,,2017/12/11,,16
10,300302,同有科技,北京同有飞骥科技股份有限公司,"Toyou Feiji Electronics Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1998/11/3,2012/3/21,2012/3/21,CNY,20,21,CNY,15000,CNY,2012/3/13,1,2,A,,2017/12/5,,16
10,300303,聚飞光电,深圳市聚飞光电股份有限公司,"SHENZHEN JUFEI OPTOELECTRONICS CO.,LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2005/9/15,2012/3/19,2012/3/19,CNY,24,25,CNY,20460,CNY,2012/3/9,1,2,A,,2017/12/5,,16
10,300304,云意电气,江苏云意电气股份有限公司,"Jiangsu Yunyi Electric Co., Ltd.",5,工业,C7505,汽车制造业,C36,汽车制造业,2007/4/27,2012/3/21,2012/3/21,CNY,21,22,CNY,25000,CNY,2012/3/13,1,2,A,,2017/12/5,,16
10,300305,裕兴股份,江苏裕兴薄膜科技股份有限公司,"Jiangsu Yuxing Film Technology Co., Ltd.",5,工业,C49,塑料制造业,C29,橡胶和塑料制品业,2004/12/10,2012/3/29,2012/3/29,CNY,41,42,CNY,20000,CNY,2012/3/19,1,2,A,,2017/12/5,,16
10,300306,远方信息,杭州远方光电信息股份有限公司,"HANGZHOU EVERFINE PHOTO-E-INFO CO., LTD.",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,2003/5/21,2012/3/29,2012/3/29,CNY,44,45,CNY,15000,CNY,2012/3/21,1,2,A,,2017/12/5,,16
10,300307,慈星股份,宁波慈星股份有限公司,"NINGBO CIXING CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2003/8/10,2012/3/29,2012/3/29,CNY,34,35,CNY,61000,CNY,2012/3/20,1,2,A,,2017/12/5,,16
10,300308,中际旭创,中际旭创股份有限公司,"ZHONGJI INNOLIGHT CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2010/10/16,2012/4/10,2012/4/10,CNY,19,20,CNY,16670,CNY,2012/3/26,1,2,A,,2017/12/5,,16
10,300309,吉艾科技,吉艾科技集团股份公司,"GI Technologies Group Co.,Ltd.",5,工业,C78,仪器仪表及文化、办公用机械制造业,C40,仪器仪表制造业,2006/5/15,2012/4/10,2012/4/10,CNY,30,31,CNY,28000,CNY,2012/3/27,1,2,A,,2017/12/5,,16
10,300310,宜通世纪,广东宜通世纪科技股份有限公司,"GUANGDONG EASTONE CENTURY TECHNOLOGY CO., LTD.",2,公用事业,G85,通信服务业,I63,电信、广播电视和卫星传输服务,2001/10/9,2012/4/25,2012/4/25,CNY,16,17,CNY,22000,CNY,2012/4/16,1,2,A,,2017/12/5,,16
10,300311,任子行,任子行网络技术股份有限公司,"SURFILTER NETWORK TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2000/5/31,2012/4/25,2012/4/25,CNY,14,15,CNY,17700,CNY,2012/4/16,1,2,A,,2017/12/5,,16
10,300312,邦讯技术,邦讯技术股份有限公司,"Boomsense Technology Co., Ltd.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2002/10/24,2012/5/8,2012/5/8,CNY,19,20,CNY,26680,CNY,2012/4/25,1,2,N,,2018/2/2,,16
10,300313,天山生物,新疆天山畜牧生物工程股份有限公司,"XINJIANG TIANSHAN ANIMAL HUSBANDRY BIO-ENGINEERING CO., LTD.",4,综合,A05,畜牧业,A03,畜牧业,2003/6/8,2012/4/25,2012/4/25,CNY,12,13,CNY,22730,CNY,2012/4/17,1,2,A,,2017/12/21,,16
10,300314,戴维医疗,宁波戴维医疗器械股份有限公司,"NINGBO DAVID MEDICAL DEVICE CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,1992/9/18,2012/5/8,2012/5/8,CNY,19,20,CNY,20000,CNY,2012/4/24,1,2,A,,2017/12/5,,16
10,300315,掌趣科技,北京掌趣科技股份有限公司,"Ourpalm Co., Ltd.",2,公用事业,G87,计算机应用服务业,I64,互联网和相关服务,2004/8/2,2012/5/11,2012/5/11,CNY,15,16,CNY,40915,CNY,2012/5/2,1,2,A,,2017/12/5,,16
10,300316,晶盛机电,浙江晶盛机电股份有限公司,"Zhejiang Jingsheng Mechanical and Electrical Co., Ltd.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2006/12/14,2012/5/11,2012/5/11,CNY,32,33,CNY,33350,CNY,2012/5/2,1,2,A,,2017/12/5,,16
10,300317,珈伟股份,深圳珈伟光伏照明股份有限公司,"SHENZHEN JIAWEI PHOTOVOLTAIC LIGHTING CO., LTD.",5,工业,C76,电器机械及器材制造业,C38,电气机械及器材制造业,1993/7/17,2012/5/11,2012/5/11,CNY,10,11,CNY,35000,CNY,2012/5/3,1,2,N,,2018/2/5,,16
10,300318,博晖创新,北京博晖创新光电技术股份有限公司,"BEIJING BOHUI INNOVATION TECHNOLOGY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2001/7/12,2012/5/23,2012/5/23,CNY,14,15,CNY,25600,CNY,2012/5/15,1,2,A,,2017/12/5,,16
10,300319,麦捷科技,深圳市麦捷微电子科技股份有限公司,"SHENZHEN MICROGATE TECHNOLOGY CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2001/3/14,2012/5/23,2012/5/23,CNY,14.3,15.3,CNY,13340,CNY,2012/5/15,1,2,A,,2017/12/5,,16
10,300320,海达股份,江阴海达橡塑股份有限公司,"JIANGYIN HAIDA RUBBER AND PLASTIC CO., LTD.",5,工业,C48,橡胶制造业,C29,橡胶和塑料制品业,1998/4/10,2012/6/1,2012/6/1,CNY,18.8,19.8,CNY,16670,CNY,2012/5/24,1,2,A,,2017/12/5,,16
10,300321,同大股份,山东同大海岛新材料股份有限公司,"SHANDONG TONGDA ISLAND NEW MATERIALS CO., LTD.",5,工业,C49,塑料制造业,C29,橡胶和塑料制品业,2002/3/19,2012/5/23,2012/5/23,CNY,22,23,CNY,11100,CNY,2012/5/14,1,2,A,,2017/12/5,,16
10,300322,硕贝德,惠州硕贝德无线科技股份有限公司,"Huizhou Speed Wireless Technology Co., Limited",5,工业,G81,通信及相关设备制造业,C39,计算机、通信和其他电子设备制造业,2004/2/17,2012/6/8,2012/6/8,CNY,13.3,14.3,CNY,23345,CNY,2012/5/28,1,2,A,,2017/12/5,,16
10,300323,华灿光电,华灿光电股份有限公司,HC SEMITEK CORPORATION,5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2005/11/8,2012/6/1,2012/6/1,CNY,19,20,CNY,50000,CNY,2012/5/22,1,2,A,,2018/1/25,,16
10,300324,旋极信息,北京旋极信息技术股份有限公司,"BEIJING WATERTEK INFORMATION TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1997/11/28,2012/6/8,2012/6/8,CNY,26,27,CNY,14000,CNY,2012/5/30,1,2,A,,2017/12/5,,16
10,300325,德威新材,江苏德威新材料股份有限公司,"JIANGSU DEWEI ADVANCED MATERIALS CO., LTD.",5,工业,C49,塑料制造业,C29,橡胶和塑料制品业,1995/12/18,2012/6/1,2012/6/1,CNY,16,17,CNY,20000,CNY,2012/5/22,1,2,N,,2018/2/5,,16
10,300326,凯利泰,上海凯利泰医疗科技股份有限公司,"SHANGHAI KINETIC MEDICAL CO., LTD",5,工业,C73,专用设备制造业,C35,专用设备制造业,2005/3/31,2012/6/13,2012/6/13,CNY,28.09,29.09,CNY,13000,CNY,2012/6/5,1,2,A,,2018/2/12,,16
10,300327,中颖电子,中颖电子股份有限公司,SINO WEALTH ELECTRONIC LTD.,5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,1994/7/13,2012/6/13,2012/6/13,CNY,11.5,12.5,CNY,32000,CNY,2012/6/4,1,2,A,,2017/12/5,,16
10,300328,宜安科技,东莞宜安科技股份有限公司,"DONGGUAN EONTEC CO., LTD.",5,工业,C69,金属制品业,C33,金属制品业,1993/5/27,2012/6/19,2012/6/19,CNY,11.8,12.8,CNY,28000,CNY,2012/6/8,1,2,A,,2017/12/5,,16
10,300329,海伦钢琴,海伦钢琴股份有限公司,"HAILUN PIANO CO., LTD.",5,工业,C37,文教体育用品制造业,C24,文教、工美、体育和娱乐用品制造业,2001/6/15,2012/6/19,2012/6/19,CNY,20,21,CNY,16770,CNY,2012/6/8,1,2,A,,2017/12/5,,16
10,300330,华虹计通,上海华虹计通智能系统股份有限公司,"SHANGHAI HUAHONGJT SMART SYSTEM CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,1997/4/25,2012/6/19,2012/6/19,CNY,14,15,CNY,20000,CNY,2012/6/7,1,2,A,,2017/12/5,,16
10,300331,苏大维格,苏州苏大维格光电科技股份有限公司,"SVG OPTRONICS CO., LTD.",5,工业,C51,电子元器件制造业,C39,计算机、通信和其他电子设备制造业,2001/10/25,2012/6/28,2012/6/28,CNY,19,20,CNY,15500,CNY,2012/6/15,1,2,A,,2017/12/5,,16
10,300332,天壕环境,天壕环境股份有限公司,Top Resource Conservation & Environment Corp.,5,工业,D03,煤气生产和供应业,D45,燃气生产和供应业,2007/5/30,2012/6/28,2012/6/28,CNY,7.18,8.18,CNY,80000,CNY,2012/6/18,1,2,A,,2017/12/5,,16
10,300333,兆日科技,深圳兆日科技股份有限公司,"SINOSUN TECHNOLOGY CO., LTD.",2,公用事业,G87,计算机应用服务业,I65,软件和信息技术服务业,2003/4/16,2012/6/28,2012/6/28,CNY,22,23,CNY,28000,CNY,2012/6/19,1,2,A,,2017/12/5,,16
10,300334,津膜科技,天津膜天膜科技股份有限公司,"TIANJIN MOTIMO MEMBRANE TECHNOLOGY CO., LTD.",5,工业,C73,专用设备制造业,C35,专用设备制造业,2003/5/21,2012/7/5,2012/7/5,CNY,15.78,16.78,CNY,29000,CNY,2012/6/21,1,2,A,,2018/1/23,,16
